"book_id","title","author","categories"
"5e9061356cee07000744b2a7","Die psychotische Gesellschaft","Ariadne von Schirach","Psychology, Philosophy, Society & Culture"
"54fdbba3626661000a080000","Treasure Islands","Nicholas Shaxson","Economics"
"553503426638630007ec0000","Be Our Guest","Disney Institute and Theodore Kinni","Marketing & Sales"
"532859853635380008930000","The Happiness Project","Gretchen Rubin","Mindfulness & Happiness, Motivation & Inspiration"
"5b990335862c430008dbba95","Creative Superpowers","Laura Jordan Bambach, Mark Earls, Daniele Fiandaca and Scott Morrison","Education, Creativity"
"5b61cd73b238e10006c07c67","Try Hard!","Marcel Althaus","Motivation & Inspiration"
"5dfcbdcc6cee07000788a259","7 Strategies for Wealth & Happiness","Jim Rohn","Money & Investments, Personal Development"
"5950e03fb238e10005bb49bb","Eating The Big Fish","Adam Morgan","Marketing & Sales"
"5918c2edb238e100066a4e4a","String Theory","David Foster Wallace","Motivation & Inspiration, Biography & Memoir"
"57753eef3588860003e8240e","Beyond Measure","Margaret Heffernan","Career & Success, Management & Leadership"
"5f47db356cee070006d18d85","Isaac's Storm","Erik Larson","Nature & Environment, History"
"5b01b50cb238e100075e00cf","Educated","Tara Westover","Education, Biography & Memoir"
"5f8856d26cee070007a869e7","Das Parasympathikus-Prinzip","Ursula Eder & Franz J. Sperlich","Health & Nutrition"
"5e7e27a46cee07000613d6af","Überreichtum","Martin Schürz","Money & Investments, Society & Culture, Politics"
"5eff4c606cee070006b9c400","Broke Millennial","Erin Lowry","Money & Investments"
"50d72c28e4b045383aa45e25","Geh nie alleine essen!","Keith Ferrazzi & Tahl Raz","Communication Skills, Career & Success, Management & Leadership"
"5cdc6b3c6cee0700086a9a88","The Miracle Equation ","Hal Elrod","Personal Development, Religion & Spirituality"
"55f6e27d29161a00090000a2","The Achievement Habit","Bernard Roth","Career & Success"
"5270c7fdc980c9e6b1000011","The Defining Decade","Meg Jay ","Psychology, Personal Development, Career & Success"
"5c57048a6cee070008f61115","The Curse of Bigness","Tim Wu","Economics"
"572258e75ed4340003a94acf","How Mumbo-Jumbo Conquered the World","Francis Wheen","Society & Culture"
"5bc352f46cee070007b4c978","Das Leben ist zu kurz für später","Alexandra Reinwarth","Mindfulness & Happiness, Personal Development"
"5f84221a6cee07000646af34","Neue Irre!","Manfred Lütz","Psychology, Health & Nutrition"
"584ab67166f3e20004cb68dc","Stoned","Aja Raden","History"
"54912c283633390009270000","The Intelligent Investor","Benjamin Graham and comments by Jason Zweig","Money & Investments"
"5f69d58a6cee0700061eb5fe","Ab in die Küche!","Franz Keller","Nature & Environment, History"
"574087eed37f7e00034566ef","Outsmarting the Crowd","Bogumil K. Baranowski","Money & Investments"
"5406ed9b3933310008c70000","Zoobiquity","Barbara Natterson-Horowitz and Kathryn Bowers","Nature & Environment, Science, Health & Nutrition"
"54bd21d1633234000a530000","Ignore Everybody","Hugh MacLeod","Creativity"
"5a3000fbb238e10006672dda","Peak Performance","Brad Stulberg and Steve Magness","Management & Leadership"
"5eb5d7bc6cee070006697f68","A New Way for Mothers","Louise Webster","Parenting, Career & Success"
"5bd984bf6cee070007bc4c93","Small Fry","Lisa Brennan-Jobs","Biography & Memoir"
"5f23f3186cee070006bddbea","Willenskraft","Christian Bischoff","Personal Development, Motivation & Inspiration"
"55c8b9f53864640007b70000","Die Team-Bibel","Svenja Hofert, Thorsten Visbal","Corporate Culture"
"5f52797c6cee07000642431c","They Ask You Answer","Marcus Sheridan","Marketing & Sales"
"564a068266343100077f0000","Mini Habits","Stephen Guise","Productivity, Personal Development, Motivation & Inspiration"
"576906d1ae95d80003cf773b","Dark Matter and the Dinosaurs","Lisa Randall","Science"
"5740a1632edd1b00032e6b44","Intelligente Verschwendung","William McDonough & Michael Braungart","Nature & Environment, Society & Culture, Economics"
"57ad907899b53c000385541c","It Didn't Start With You","Mark Wolynn","Psychology, Personal Development"
"57f8c3b8dbad80000386b377","Geheime Tricks für mehr Gehalt","Martin Wehrle","Money & Investments, Communication Skills"
"5e3a84eb6cee070006ee6aee","How Not to Diet","Michael Greger, M.D.","Health & Nutrition"
"57ecc1d41b827600038e4891","Narren des Zufalls","Nassim Nicholas Taleb","Science"
"578a1a2ecc52f4000350f5e7","Chinas Bauch","Marcus Hernig","Society & Culture"
"5e68ef686cee070006d37ba5","The Rule of Logistics","Jesse LeCavalier","Science"
"5ede0dcb6cee070006d04d7c","Emotionale Stresskompetenz","Michaele Kundermann","Psychology, Mindfulness & Happiness, Health & Nutrition"
"5398570a37373100071a0000","Buyology","Martin Lindstrom","Marketing & Sales"
"5e7e1f6d6cee07000723f87f","The Emotion Code","Dr. Bradley Nelson","Health & Nutrition, Religion & Spirituality"
"53eb2cca36343300072d0000","Green Illusions","Ozzie Zehner","Nature & Environment, Politics"
"5e6b9fe36cee070007dabd94","Young Money Guide","Henning Jauernig","Money & Investments"
"55512d976332630007e40000","Makers","Chris Anderson","Management & Leadership, Economics"
"5a71be6fb238e100076ea9d4","Martin Luther","Heinz Schilling","Religion & Spirituality, Biography & Memoir"
"57a5a69ebed677000322c48d","Animal Madness","Laurel Braitman","Psychology, Nature & Environment"
"55914c9030383300070a0000","Yes, And","Kelly Leonard & Tom Yorton","Creativity, Corporate Culture, Communication Skills"
"53cf6f0e36306500073d0000","Artgerecht ist nur die Freiheit","Hilal Sezgin","Nature & Environment"
"56f12addf77893000700002d","Pricing For Profit","Peter Hill","Marketing & Sales"
"56c1d855587c820007000043","The Man Who Mistook His Wife for a Hat and Other Clinical Tales","Oliver Sacks","Psychology"
"53984fd43737310007070000","Immortality","Stephen Cave","Science, History"
"5829dd0f92e9210004940bf6","Algorithms to Live By","Brian Christian & Tom Griffiths","Science"
"5563ac2a6461640007540000","Epic Content Marketing","Joe Pulizzi","Marketing & Sales, Communication Skills"
"5eb425e56cee070006697f4d","Joy at Work","Marie Kondo & Scott Sonenshein","Productivity"
"534d5a016633610007a30000","Ich schaff das!","David Allen","Productivity, Personal Development, Career & Success"
"5b25cf0eb238e10007b07afc","Glücklich sein","Sonja Lyubomirsky","Mindfulness & Happiness, Personal Development"
"5dd411156cee0700084aee83","Hilf mir – jetzt!","Bernd Siggelkow & Wolfgang Büscher","Education, Society & Culture"
"569c986ce37b120007000002","The Art of Loving","Erich Fromm","Sex & Relationships"
"5ef5f11d6cee0700073432f7","The End of the Myth","Greg Grandin","Politics, History"
"57cdd1042b2b0d0003fa29ec","Alexander the Great","Philip Freeman","Biography & Memoir, History"
"52b89892373766000c1f0000","No Logo","Naomi Klein","Economics"
"54d88dcb383963000a010000","The Discomfort Zone","Marcia Reynolds","Management & Leadership"
"59a2bdd8b238e10006a12957","Epic Measures","Jeremy N. Smith","Health & Nutrition, Biography & Memoir"
"5ed6c0876cee070006cf8756","Code Girls","Liza Mundy","History"
"5740b9ac2edd1b00032e6bcb","Ukraine Crisis","Andrew Wilson","Politics"
"58a2dfa2bcb3590004c82740","The Internet of Us","Michael Patrick Lynch","Technology & the Future"
"5b5e6f3fb238e1000768eeb3","Du bist der Hammer!","Jen Sincero","Personal Development"
"537c6d9d3465300007490000","The (Honest) Truth About Dishonesty","Dan Ariely","Psychology"
"5e52aafe6cee07000620a995","Sei gut zu dir, wir brauchen dich","Horst Conen","Psychology, Personal Development"
"5944e034b238e10005eece08","The Power of Broke","Daymond John with Daniel Paisner","Money & Investments, Career & Success, Entrepreneurship"
"5f90596f6cee07000608d7e8","Vertrauensfrage","Florian Meinel","Politics"
"57592c91496d1c0003e86269","Dinge geregelt kriegen","Kathrin Passig & Sascha Lobo","Productivity"
"5c0d9f936cee070007e8d513","Außergewöhnlich normal","Anne Heintze","Personal Development, Career & Success"
"5f60b6ed6cee070006e450c9","Serve Up, Coach Down","Nathan Jamail","Management & Leadership"
"5f2915376cee07000784d21a","Opening Up","Tristan Taormino","Sex & Relationships"
"57c93eef08dc1b000317fe51","How to Start a Start-up","ThinkApps","Entrepreneurship"
"55ad031e6536380007370100","Das Guantanamo-Tagebuch","Mohamedou Ould Slahi, Larry Siems","Politics, Biography & Memoir"
"5f76e46e6cee07000602f194","The Squiggly Career","Helen Tupper and Sarah Ellis","Career & Success"
"54e2055d306266000a080000","Sane New World","Ruby Wax","Psychology, Mindfulness & Happiness"
"531f6ff66166310008600000","The Wisdom of Psychopaths","Kevin Dutton","Psychology"
"55acfe2e6536380007f70000","Getting Started in Consulting","Alan Weiss","Management & Leadership"
"57e6c7eaafd7bf0003b70546","Als die Erde eine Scheibe war","Graeme Donald","Science, History"
"5e68f3636cee0700068bda95","How to Think Like a Roman Emperor","Donald Robertson","Philosophy"
"59f9dba8b238e10006f60847","Der wunderbare Weg","M. Scott Peck","Mindfulness & Happiness"
"5784a1ddd2eac100039f0ec8","Du bleibst, was du bist","Marco Maurer ","Society & Culture"
"5eff4a216cee070006b9c3f3","Boundaries","Dr. Henry Cloud, Dr. John Townsend","Sex & Relationships, Personal Development"
"5589398a3466610007d70000","iWoz","Steve Wozniak and Gina Smith","Biography & Memoir"
"509cdc6ce4b0a13d41357e10","The Presentation Secrets of Steve Jobs","Carmine Gallo","Communication Skills, Career & Success"
"55c8ab0d3864640007150000","Righteous Indignation","Andrew Breitbart","Politics"
"533ae8093430340007210000","Purple Cow","Seth Godin","Marketing & Sales, Entrepreneurship"
"5af86ae0b238e100073a2241","Deutsch für junge Profis","Wolf Schneider","Education, Communication Skills"
"5a00e036b238e100067eaf44","The Energy Bus","Jon Gordon","Personal Development, Career & Success"
"5ef601b16cee0700067fcfc5","Die ultimative Einführung in NLP ","Richard Bandler, Alessio Roberti & Owen Fitzpatrick","Psychology, Personal Development, Communication Skills"
"556c53313236630007010000","Elon Musk","Ashlee Vance","Entrepreneurship"
"52b181c03130330008070000","Youtility","Jay Baer","Marketing & Sales"
"53bce7cc3633360007000000","The Origin of Wealth","Eric D. Beinhocker","Economics, Politics"
"5c0dae926cee0700076a046a","Startup-DNA","Frank Thelen","Biography & Memoir, Entrepreneurship"
"57e00e7e0386530003c3563b","Die Schlaf-Revolution","Arianna Huffington","Personal Development, Health & Nutrition"
"57c9536608dc1b000317fead","In Cold Blood","Truman Capote","History"
"58d12bb7ed3a570004158175","On the Origin of Species","Charles Darwin","Nature & Environment, Science"
"564a0b3066343100079c0000","Creativity","Mihaly Csikszentmihalyi","Motivation & Inspiration, Psychology, Creativity"
"55d0f6ee688f67000900002c","Die Schlacht um den Euro","Thomas Piketty","Economics"
"54c8b24e663337000a570000","The End of Power","Moisés Naím","Politics"
"57bb5fd0003a4b0003f1a8b0","The Long Tail","Chris Anderson","Marketing & Sales"
"595a2897b238e100069fb392","Survival of the Prettiest","Nancy Etcoff","Science, Society & Culture"
"5e7de7876cee07000613d64a","Adventures in Human Being","Gavin Francis","Philosophy, Science"
"5e2dff4a6cee07000715f9c2","Du bist anders, du bist gut","Nora Imlau","Parenting"
"56f12748f77893000700001b","Screamfree Parenting","Hal Edward Runkel","Parenting"
"5e74f3336cee0700068c8f1b","The Unexpected Joy of Being Sober","Catherine Gray","Health & Nutrition"
"5746cd0cb49ff200039c4d79","The Seventh Million","Tom Segev","History"
"57593d49496d1c0003e862cb","The Invisible Orientation","Julie Sondra Decker","Sex & Relationships, Health & Nutrition"
"530466a53439370008160000","First, Break all the Rules","Marcus Buckingham and Curt Coffman","Management & Leadership, Entrepreneurship"
"5b2fd73fb238e10006f8a853","Reif für die Insel","Bill Bryson","Motivation & Inspiration"
"5d2efcf56cee070007a7184b","Mythology","Edith Hamilton","Education, Religion & Spirituality"
"5cf2a7a86cee070008ddbc41","The Replaceable Founder","Ari Meisel","Corporate Culture, Entrepreneurship"
"5dec10fc6cee0700083c4449","Loserthink","Scott Adams","Psychology"
"5b39ab51b238e10007ffd9af","Resisting Happiness","Matthew Kelly","Mindfulness & Happiness"
"590880b0b238e10006e1db89","Deutschland Schwarz Weiss","Noah Sow","Society & Culture"
"56ebe8c470f382000700003e","The Machine That Changed the World","James P. Womack, Daniel T. Jones and Daniel Roos","Management & Leadership, Economics"
"5dd40e6c6cee070007fe371f","Secrets of Power Negotiating ","Roger Dawson","Communication Skills, Career & Success"
"5bf9dc9c6cee070007cab481","Atomic Habits","James Clear","Psychology, Productivity, Personal Development"
"54fec71b626661000a110100","Make Your Mark","Jocelyn K. Glei","Creativity, Entrepreneurship"
"54195b7c6439610008000000","Bird by Bird","Anne Lamott","Communication Skills"
"5813015ff70d8c000309427c","The End of Average","Todd Rose","Psychology"
"572b87f12c9d0b000358d97c","The China Study","T. Colin Campbell and Thomas M. Campbell","Health & Nutrition"
"5ca283ec6cee070007a590e0","The Threat","Andrew G. McCabe","Politics, Biography & Memoir"
"5df104f26cee07000985d879","Getting COMFY","Jordan Gross","Productivity, Mindfulness & Happiness, Personal Development"
"52fa46cf66626100112f0000","Nicht gekauft hat er schon","Martin Limbeck","Marketing & Sales"
"5c0d3b1b6cee0700076a044a","Entscheide selbst, wie alt du bist","Sven Voelpel","Health & Nutrition"
"5918bb84b238e100066a4e10","Cure","Jo Marchant","Mindfulness & Happiness"
"5df391ff6cee070007117ea3","Faironomics","Ilona Koglin und Marek Rohde","Nature & Environment, Entrepreneurship"
"58b55ee42626b200041744f7","Im Reich der Träume","David K. Randall","Science, Personal Development, Health & Nutrition"
"56249ccd6361310007350000","The Fast Diet","Michael Mosley and Mimi Spencer","Health & Nutrition"
"53aa85eb32633900070b0000","23 Things They Don’t Tell You About Capitalism","Ha-Joon Chang","Economics"
"5457ab553365660008bc0000","Forecast","Mark Buchanan","Economics"
"560923818a14e60009000019","Fooling Houdini","Alex Stone","Science, Motivation & Inspiration"
"5800df32230ff80003a1b856","Raising Cain","Dan Kindlon, Ph.D. and Michael Thompson, Ph.D. ","Parenting"
"5ca3283f6cee070007a5934f","How to Fail","Elizabeth Day","Motivation & Inspiration, Biography & Memoir"
"537cbc113465300007410100","Vermächtnis","Jared Diamond","Society & Culture, History"
"5971ed7ab238e10005084107","Himmel auf Erden & Hölle im Kopf","Christoph Joseph Ahlers und Michael Lissek","Psychology, Sex & Relationships"
"5485c7a76331620009410000","A More Beautiful Question","Warren Berger","Communication Skills, Management & Leadership"
"5c06ace16cee0700076d4aa8","The Complete Ketogenic Diet for Beginners","Amy Ramos","Health & Nutrition"
"5f20234a6cee070006265473","Moneymakers","Aya Jaff","Money & Investments"
"5eb09bae6cee0700060f872c","Leithammel sind auch nur Menschen","Stefan Verra","Communication Skills"
"55ffff58615cd100090000b6","The Membership Economy","Robbie Kellman Baxter","Marketing & Sales"
"5cdc7f496cee0700081dbde2","Identität","Francis Fukuyama","Politics"
"5d0ecf6c6cee070007d744f9","Atmen","Jessica Braun","Science, Health & Nutrition"
"5d17d62e6cee070007ea1000","New to Big","David Kidder, Christina Wallace","Money & Investments, Management & Leadership, Entrepreneurship"
"59450deab238e10005eece5e","The Anatomy of Peace","The Arbinger Institute","Corporate Culture, Communication Skills"
"5f649f316cee07000663bf1d","Immer schon vegan","Katharina Seiser","Health & Nutrition"
"564a119e6634310007c40000","Exodus","Paul Collier","Society & Culture, Economics, Politics"
"5519db7266616200071f0000","Einstein","Walter Isaacson","Science, Biography & Memoir"
"5d44720c6cee07000809a610","Life Lessons from a Brain Surgeon","Rahul Jandial","Psychology"
"5c76b72b6cee070007e1fe95","Dreamland","Sam Quinones","Society & Culture, History"
"57baca4bfbc13100034d59f8","Wie das Gehirn heilt","Norman Doidge","Health & Nutrition, Religion & Spirituality"
"57c948a308dc1b000317fe6f","The Power of the Other","Dr. Henry Cloud","Sex & Relationships, Corporate Culture"
"5b16c8d1b238e1000766f90c","The Doomsday Machine","Daniel Ellsberg","Politics, History"
"5ac05e7eb238e10007c07cbc","Ali","Jonathan Eig","Biography & Memoir"
"5bb39d1f862c4300075b3703","The One Hour Content Plan","Meera Kothand","Marketing & Sales, Entrepreneurship"
"5e3f7c736cee070006b5f8ed","Manipulationstechniken","Tamara Petri","Psychology, Communication Skills"
